BDA190 , 1 
Y42 , 1 
AKT236 , 1 
UMA18 , 1 
YK128 , 1 
LIK926 , 1 
RBTL444 , 1 
BDA152 , 1 
TLL57 , 1 
BDAD3469 , 1 
BY4 , 1 
YK115 , 1 
BDAD3242 , 1 
UAC5122 , 1 
KIK1671 , 1 
Kik1199 , 1 
KIK1664 , 1 
KIK1455 , 1 
UAC5124 , 1 
BY2 , 1 
YK193 , 1 
KIK1200 , 1 
KIK1660 , 1 
EPL14 , 1 
KIK676 , 2 
UMA30 , 3 
EPL8 , 3 
NDU803 , 3 
CRT370 , 3 
EBO87 , 4 
YK125 , 5 
BY12 , 6 
YK121 , 6 
YK152 , 6 
YK156 , 6 
YK195 , 6 
BY5 , 6 
YK148 , 6 
Y81 , 6 
Y110 , 6 
YK192 , 6 
Y74 , 6 
YK211 , 6 
YK120 , 6 
YK196 , 6 
YK64 , 6 
LIK931 , 7 
BDA130 , 7 
BDA203 , 7 
YKX33 , 7 
YK217 , 7 
Y70 , 7 
KIK1664b , 7 
BDA3437 , 7 
YK250 , 7 
YK61 , 7 
YK15 , 7 
YK240 , 7 
LIK637 , 8 
CRT58 , 8 
EPL19 , 8 
EPL6 , 8 
BDA3081 , 8 
YK164 , 8 
YK171 , 8 
