Y54 , 1 
BY6 , 1 
Y119____ , 1 
YK234__ , 1 
YK37 , 1 
Y114__ , 1 
YK129____ , 1 
YSK27 , 1 
Y50____ , 1 
YK50__ , 1 
CRT644 , 1 
YK111__ , 1 
YKX41 , 1 
YKX40__ , 1 
YK101 , 1 
Y122__ , 1 
YK23 , 1 
YK33____ , 1 
EBO314 , 1 
TLL59__ , 1 
TLL58 , 1 
YSK37 , 1 
YK100 , 1 
EBO50 , 1 
EBO245 , 1 
EBO472 , 1 
TLL154__ , 1 
EBO287 , 1 
YK65 , 1 
LIK926 , 2 
EPL29 , 2 
UAC922__ , 2 
UAC933 , 2 
CRT282__ , 2 
EPL18____ , 2 
CRT57 , 2 
BDA313 , 2 
EPL14____ , 2 
UAC5122____ , 2 
AKT106 , 2 
UMA25 , 2 
BDA112 , 2 
BDA152__ , 2 
AKT236____ , 2 
UMA387 , 2 
UMA385___ , 2 
UMA18 , 2 
AKT107____ , 2 
UAC930__ , 2 
BDA80__ , 2 
Kik1454 , 3 
Kik675 , 3 
Kik1199____ , 3 
UMA440 , 4 
UMA439 , 4 
UMA40 , 4 
UMA30 , 4 
UMA511 , 4 
EPL20 , 4 
NDU803 , 5 
YK109_____ , 6 
Y74 , 7 
YK228 , 7 
YK213 , 7 
YK229__ , 7 
Y21 , 7 
YK215__ , 7 
YK247__ , 7 
YK148 , 7 
YK195 , 7 
YK196__ , 7 
YK208__ , 7 
YK152 , 7 
BY5_____ , 7 
YK192_____ , 7 
MF577066 , 8 
YK120__ , 9 
YK127__ , 9 
YK225__ , 9 
YK110_____ , 9 
Y9__ , 9 
YK231__ , 9 
EBO87 , 10 
YK125 , 10 
YK171 , 11 
