mptp 0.2.4_linux_x86_64, 4GB RAM, 2 cores
https://github.com/Pas-Kapli/mptp

Parsing tree file...
Loaded unrooted tree...
Converting to rooted tree...
Selected Funisciurus_lemniscatus_voucher_FMNH_222638_DRC_Bas_congo__ as outgroup based on longest tip-branch criterion

MCMC run 0...
Computing initial delimitation...
Null model log-likelihood: 202.007975
216000 Log-L: 264.036304
217000 Log-L: 263.722274
218000 Log-L: 266.095142
219000 Log-L: 271.645833
220000 Log-L: 271.645833
221000 Log-L: 271.645833
222000 Log-L: 263.722274
223000 Log-L: 264.036304
224000 Log-L: 269.664136
225000 Log-L: 271.645833
226000 Log-L: 271.645833
227000 Log-L: 269.405463
228000 Log-L: 263.722274
229000 Log-L: 269.439728
230000 Log-L: 263.722274
231000 Log-L: 269.439728
232000 Log-L: 270.404535
233000 Log-L: 271.645833
234000 Log-L: 270.404535
235000 Log-L: 269.439728
236000 Log-L: 269.439728
237000 Log-L: 266.095142
238000 Log-L: 266.095142
239000 Log-L: 270.404535
240000 Log-L: 269.405463
241000 Log-L: 270.404535
242000 Log-L: 269.664136
243000 Log-L: 271.645833
244000 Log-L: 264.036304
245000 Log-L: 269.439728
246000 Log-L: 270.404535
247000 Log-L: 269.381933
248000 Log-L: 264.036304
249000 Log-L: 271.645833
250000 Log-L: 266.095142
251000 Log-L: 269.405463
252000 Log-L: 269.381933
253000 Log-L: 264.036304
254000 Log-L: 266.095142
255000 Log-L: 266.095142
256000 Log-L: 263.722274
257000 Log-L: 264.036304
258000 Log-L: 266.095142
259000 Log-L: 264.036304
260000 Log-L: 271.645833
261000 Log-L: 269.405463
262000 Log-L: 264.036304
263000 Log-L: 269.439728
264000 Log-L: 266.095142
265000 Log-L: 269.439728
266000 Log-L: 269.405463
267000 Log-L: 266.095142
268000 Log-L: 269.381933
269000 Log-L: 264.036304
270000 Log-L: 264.036304
271000 Log-L: 269.405463
272000 Log-L: 264.036304
273000 Log-L: 270.404535
274000 Log-L: 270.404535
275000 Log-L: 271.645833
276000 Log-L: 263.722274
277000 Log-L: 266.095142
278000 Log-L: 264.036304
279000 Log-L: 269.664136
280000 Log-L: 271.645833
281000 Log-L: 269.664136
282000 Log-L: 263.722274
283000 Log-L: 264.036304
284000 Log-L: 269.381933
285000 Log-L: 269.405463
286000 Log-L: 269.439728
287000 Log-L: 269.405463
288000 Log-L: 269.426701
289000 Log-L: 269.405463
290000 Log-L: 269.439728
291000 Log-L: 271.645833
292000 Log-L: 269.439728
293000 Log-L: 271.645833
294000 Log-L: 266.095142
295000 Log-L: 266.095142
296000 Log-L: 269.381933
