BY6_Funisciurus____(74) , 1 
BY1_Funisciurus____(5) , 1 
YK37_Funisciurus____(2) , 1 
YK129_Funisciurus___ , 1 
Y114__ , 1 
YK234__ , 1 
Y119_Funisciurus___ , 1 
YK50__ , 1 
Y50_Funisciurus___ , 1 
CRT644___(11) , 1 
BY3_Funisciurus___ , 1 
YK111__ , 1 
Y122__ , 1 
YK101_Funisciurus___ , 1 
YK23___(2) , 1 
BY4_Funisciurus___ , 1 
YK33_Funisciurus___ , 1 
EBO314_(2) , 1 
YKX40__ , 1 
TLL58_Funisciurus_ , 1 
TLL59_Funisciurus_ , 1 
YK100_Funisciurus____(2) , 1 
EBO245_(2) , 1 
EBO472 , 1 
EBO50 , 1 
TLL154_Funisciurus_ , 1 
EBO287 , 1 
YK65___(2) , 1 
EPL29_Funisciurus____(26) , 1 
UAC933_Funisciurus____(2) , 1 
UAC928_Funisciurus____(2) , 1 
UAC922__ , 1 
CRT282__ , 1 
BDA313___(4) , 1 
EPL18_Funisciurus___ , 1 
UAC5122_Funisciurus___ , 1 
EPL14_Funisciurus___ , 1 
CRT57 , 1 
UMA25___Funisciurus_(3) , 1 
AKT106___(10) , 1 
UMA385_Funisciurus__ , 1 
BDA112___(4) , 1 
AKT236_Funisciurus___ , 1 
BDA152__ , 1 
UAC930__ , 1 
AKT107_Funisciurus___ , 1 
BDA80__ , 1 
Kik675_Funisciurus____(7) , 2 
Kik1454_Funisciurus____(2) , 2 
Kik1199_Funisciurus___ , 2 
UMA440 , 3 
UMA40_Funisciurus__ , 3 
UMA439 , 3 
UMA511 , 3 
EPL20_Funisciurus___ , 3 
Y21___(2) , 4 
YK215__ , 4 
YK213___(2) , 4 
YK228___(2) , 4 
YK229__ , 4 
YK247__ , 4 
YK195_Funisciurus____ , 4 
YK148_Funisciurus____ , 4 
YK208__ , 4 
YK196__ , 4 
YK152_Funisciurus____ , 4 
BY5_Funisciurus____ , 4 
YK192_Funisciurus____ , 4 
YK109_Funisciurus____ , 4 
MF577066 , 5 
YK127__ , 6 
YK120__ , 6 
YK225__ , 6 
Y9__ , 6 
YK110_Funisciurus____ , 6 
YK231__ , 6 
YK125 , 7 
EBO87 , 7 
YK171_Paraxerus , 8 
