mptp 0.2.4_linux_x86_64, 4GB RAM, 2 cores
https://github.com/Pas-Kapli/mptp

Parsing tree file...
Loaded unrooted tree...
Converting to rooted tree...
Selected KIK676 as outgroup based on longest tip-branch criterion

MCMC run 0...
Computing initial delimitation...
Null model log-likelihood: 126.982237
219000 Log-L: 128.734955
220000 Log-L: 128.734955
221000 Log-L: 128.734955
222000 Log-L: 128.734955
223000 Log-L: 128.734955
224000 Log-L: 128.734955
225000 Log-L: 128.734955
226000 Log-L: 128.734955
227000 Log-L: 128.734955
228000 Log-L: 128.734955
229000 Log-L: 128.734955
230000 Log-L: 128.734955
231000 Log-L: 128.734955
232000 Log-L: 128.734955
233000 Log-L: 128.734955
234000 Log-L: 128.734955
235000 Log-L: 128.734955
236000 Log-L: 128.734955
237000 Log-L: 128.734955
238000 Log-L: 128.734955
239000 Log-L: 128.734955
240000 Log-L: 128.734955
241000 Log-L: 128.734955
242000 Log-L: 128.734955
243000 Log-L: 128.734955
244000 Log-L: 128.734955
245000 Log-L: 128.734955
246000 Log-L: 128.734955
247000 Log-L: 128.734955
248000 Log-L: 128.734955
249000 Log-L: 128.734955
250000 Log-L: 126.982237
251000 Log-L: 128.734955
252000 Log-L: 128.734955
253000 Log-L: 128.734955
254000 Log-L: 128.734955
255000 Log-L: 128.734955
256000 Log-L: 128.734955
257000 Log-L: 128.734955
258000 Log-L: 126.982237
259000 Log-L: 126.982237
260000 Log-L: 128.734955
261000 Log-L: 128.734955
262000 Log-L: 128.734955
263000 Log-L: 128.734955
264000 Log-L: 128.734955
265000 Log-L: 128.734955
266000 Log-L: 128.734955
267000 Log-L: 126.982237
268000 Log-L: 128.734955
269000 Log-L: 128.734955
270000 Log-L: 126.982237
271000 Log-L: 128.734955
272000 Log-L: 128.734955
273000 Log-L: 128.734955
274000 Log-L: 128.734955
275000 Log-L: 128.734955
276000 Log-L: 128.734955
277000 Log-L: 128.734955
278000 Log-L: 126.982237
279000 Log-L: 128.734955
280000 Log-L: 128.734955
281000 Log-L: 128.734955
282000 Log-L: 126.982237
283000 Log-L: 128.734955
284000 Log-L: 128.734955
285000 Log-L: 128.734955
286000 Log-L: 128.734955
287000 Log-L: 128.734955
288000 Log-L: 128.734955
289000 Log-L: 128.734955
290000 Log-L: 128.734955
291000 Log-L: 128.734955
292000 Log-L: 128.734955
293000 Log-L: 128.734955
294000 Log-L: 128.734955
295000 Log-L: 126.982237
296000 Log-L: 128.734955
297000 Log-L: 126.982237
298000 Log-L: 128.734955
299000 Log-L: 128.734955
300000 Log-L: 128.734955
301000 Log-L: 128.734955
302000 Log-L: 128.734955
303000 Log-L: 128.734955
304000 Log-L: 126.982237
305000 Log-L: 126.982237
306000 Log-L: 128.734955
307000 Log-L: 128.734955
308000 Log-L: 128.734955
309000 Log-L: 128.734955
310000 Log-L: 128.734955
311000 Log-L: 128.734955
312000 Log-L: 128.734955
313000 Log-L: 128.734955
314000 Log-L: 126.982237
315000 Log-L: 128.734955
316000 Log-L: 128.734955
317000 Log-L: 128.734955
318000 Log-L: 128.734955
319000 Log-L: 128.734955
320000 Log-L: 128.734955
321000 Log-L: 126.982237
322000 Log-L: 128.734955
323000 Log-L: 128.734955
324000 Log-L: 128.734955
325000 Log-L: 128.734955
326000 Log-L: 126.982237
327000 Log-L: 128.734955
328000 Log-L: 128.734955
329000 Log-L: 128.734955
330000 Log-L: 128.734955
331000 Log-L: 126.982237
332000 Log-L: 128.734955
333000 Log-L: 128.734955
334000 Log-L: 128.734955
335000 Log-L: 126.982237
336000 Log-L: 128.734955
337000 Log-L: 126.982237
338000 Log-L: 128.734955
339000 Log-L: 128.734955
340000 Log-L: 126.982237
341000 Log-L: 126.982237
342000 Log-L: 128.734955
343000 Log-L: 128.734955
344000 Log-L: 126.982237
345000 Log-L: 128.734955
346000 Log-L: 128.734955
347000 Log-L: 126.982237
348000 Log-L: 128.734955
349000 Log-L: 128.734955
350000 Log-L: 128.734955
351000 Log-L: 128.734955
352000 Log-L: 128.734955
353000 Log-L: 126.982237
354000 Log-L: 126.982237
355000 Log-L: 128.734955
356000 Log-L: 126.982237
357000 Log-L: 126.982237
358000 Log-L: 128.734955
359000 Log-L: 128.734955
360000 Log-L: 128.734955
361000 Log-L: 128.734955
362000 Log-L: 128.734955
363000 Log-L: 128.734955
364000 Log-L: 128.734955
365000 Log-L: 126.982237
366000 Log-L: 128.734955
367000 Log-L: 128.734955
368000 Log-L: 128.734955
369000 Log-L: 128.734955
370000 Log-L: 126.982237
371000 Log-L: 128.734955
372000 Log-L: 128.734955
373000 Log-L: 128.734955
374000 Log-L: 128.734955
375000 Log-L: 126.982237
376000 Log-L: 128.734955
377000 Log-L: 128.734955
378000 Log-L: 128.734955
379000 Log-L: 128.734955
380000 Log-L: 128.734955
381000 Log-L: 128.734955
382000 Log-L: 126.982237
383000 Log-L: 128.734955
384000 Log-L: 128.734955
385000 Log-L: 128.734955
386000 Log-L: 128.734955
387000 Log-L: 126.982237
388000 Log-L: 126.982237
389000 Log-L: 128.734955
390000 Log-L: 128.734955
391000 Log-L: 128.734955
392000 Log-L: 128.734955
393000 Log-L: 128.734955
394000 Log-L: 128.734955
395000 Log-L: 128.734955
396000 Log-L: 126.982237
397000 Log-L: 126.982237
398000 Log-L: 128.734955
399000 Log-L: 128.734955
400000 Log-L: 128.734955
401000 Log-L: 128.734955
402000 Log-L: 128.734955
403000 Log-L: 128.734955
404000 Log-L: 128.734955
405000 Log-L: 128.734955
406000 Log-L: 128.734955
407000 Log-L: 128.734955
408000 Log-L: 126.982237
409000 Log-L: 128.734955
410000 Log-L: 128.734955
411000 Log-L: 128.734955
412000 Log-L: 128.734955
413000 Log-L: 128.734955
414000 Log-L: 126.982237
415000 Log-L: 128.734955
416000 Log-L: 128.734955
417000 Log-L: 126.982237
418000 Log-L: 128.734955
419000 Log-L: 126.982237
420000 Log-L: 128.734955
421000 Log-L: 128.734955
422000 Log-L: 128.734955
423000 Log-L: 128.734955
424000 Log-L: 128.734955
425000 Log-L: 128.734955
426000 Log-L: 128.734955
427000 Log-L: 128.734955
428000 Log-L: 128.734955
429000 Log-L: 128.734955
430000 Log-L: 128.734955
431000 Log-L: 128.734955
432000 Log-L: 128.734955
433000 Log-L: 128.734955
434000 Log-L: 128.734955
435000 Log-L: 128.734955
436000 Log-L: 128.734955
437000 Log-L: 126.982237
438000 Log-L: 128.734955
439000 Log-L: 128.734955
440000 Log-L: 128.734955
441000 Log-L: 128.734955
442000 Log-L: 128.734955
443000 Log-L: 126.982237
444000 Log-L: 128.734955
445000 Log-L: 128.734955
446000 Log-L: 128.734955
447000 Log-L: 128.734955
448000 Log-L: 128.734955
449000 Log-L: 128.734955
450000 Log-L: 126.982237
451000 Log-L: 126.982237
452000 Log-L: 128.734955
453000 Log-L: 126.982237
454000 Log-L: 128.734955
455000 Log-L: 126.982237
456000 Log-L: 128.734955
457000 Log-L: 126.982237
458000 Log-L: 126.982237
459000 Log-L: 128.734955
460000 Log-L: 126.982237
461000 Log-L: 128.734955
462000 Log-L: 128.734955
463000 Log-L: 128.734955
464000 Log-L: 126.982237
465000 Log-L: 126.982237
466000 Log-L: 128.734955
467000 Log-L: 126.982237
468000 Log-L: 128.734955
469000 Log-L: 128.734955
470000 Log-L: 128.734955
471000 Log-L: 128.734955
472000 Log-L: 128.734955
473000 Log-L: 126.982237
474000 Log-L: 128.734955
475000 Log-L: 128.734955
476000 Log-L: 128.734955
477000 Log-L: 128.734955
478000 Log-L: 128.734955
479000 Log-L: 128.734955
480000 Log-L: 128.734955
481000 Log-L: 128.734955
482000 Log-L: 128.734955
483000 Log-L: 126.982237
484000 Log-L: 126WARNING: delimit was not compiled with libgsl. Likelihood ratio test disabled.
.982237
485000 Log-L: 128.734955
486000 Log-L: 128.734955
487000 Log-L: 126.982237
488000 Log-L: 128.734955
489000 Log-L: 128.734955
490000 Log-L: 128.734955
491000 Log-L: 128.734955
492000 Log-L: 128.734955
493000 Log-L: 128.734955
494000 Log-L: 126.982237
495000 Log-L: 128.734955
496000 Log-L: 128.734955
497000 Log-L: 126.982237
498000 Log-L: 128.734955
499000 Log-L: 128.734955
500000 Log-L: 128.734955
Minimum log-likelihood observed in mcmc run: 126.982237
Maximum log-likelihood observed in mcmc run: 131.217161
CCI (1,3)
HPD (1,3) 
Statistics written in output.txt.12345.stats ...
Creating tree with support values in output.txt.12345.tree ...
Creating SVG delimitation file output.txt.12345.svg ...
Number of edges greater than minimum branch length: 30 / 128
Score Null Model: 126.982237
Best score for multi coalescent rate: 126.982237
Writing delimitation file output.txt.txt ...
Number of delimited species: 1
ML average support based on run with seed 12345 : 0.44888687768405267
Average standard deviation of support values among runs: 0.000000
Creating tree with combined support values in output.txt.12345.combined.tree ...
Creating SVG delimitation file output.txt.12345.svg ...
Done...
